,district,year,crop,season,area,production,yield,AvgRain,AvgTemp
296,BATHINDA,2012,Guar seed,Whole year,200,200.0,1.0,32.535,26.11958333
297,FARIDKOT,1998,Rice,Kharif,82000,246000.0,3.0,23.385,27.16416667
298,FARIDKOT,1998,Wheat,Rabi,110000,482000.0,4.381818182,23.385,27.16416667
299,FARIDKOT,1998,Barley,Rabi,1000,3000.0,3.0,23.385,27.16416667
300,FARIDKOT,1998,Gram,Rabi,200,100.0,0.5,23.385,27.16416667
301,FARIDKOT,1998,Moong,Whole year,3900,2000.0,0.512820513,23.385,27.16416667
302,FARIDKOT,1998,Groundnut,Kharif,1000,1000.0,1.0,23.385,27.16416667
303,FARIDKOT,1998,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,23.385,27.16416667
304,FARIDKOT,1998,Cotton(lint),Kharif,22000,19000.0,0.863636364,23.385,27.16416667
305,FARIDKOT,1998,Sugarcane,Whole year,2000,120000.0,60.0,23.385,27.16416667
306,FARIDKOT,1999,Rice,Kharif,90000,305000.0,3.388888889,19.7675,27.97625
307,FARIDKOT,1999,Wheat,Rabi,112000,522000.0,4.660714286,19.7675,27.97625
308,FARIDKOT,1999,Barley,Rabi,1000,3000.0,3.0,19.7675,27.97625
309,FARIDKOT,1999,Gram,Rabi,200,200.0,1.0,19.7675,27.97625
310,FARIDKOT,1999,Arhar (Tur),Kharif,100,100.0,1.0,19.7675,27.97625
311,FARIDKOT,1999,Moong,Kharif,3700,1400.0,0.378378378,19.7675,27.97625
312,FARIDKOT,1999,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,19.7675,27.97625
313,FARIDKOT,1999,Cotton(lint),Kharif,15000,29000.0,1.933333333,19.7675,27.97625
314,FARIDKOT,1999,Sugarcane,Whole year,2000,120000.0,60.0,19.7675,27.97625
315,FARIDKOT,2000,Rice,Kharif,90000,310000.0,3.444444444,22.84083333,27.435
316,FARIDKOT,2000,Wheat,Rabi,111000,524000.0,4.720720721,22.84083333,27.435
317,FARIDKOT,2000,Barley,Rabi,1000,3000.0,3.0,22.84083333,27.435
318,FARIDKOT,2000,Gram,Rabi,300,200.0,0.666666667,22.84083333,27.435
319,FARIDKOT,2000,Arhar (Tur),Kharif,100,100.0,1.0,22.84083333,27.435
320,FARIDKOT,2000,Moong,Kharif,3200,1600.0,0.5,22.84083333,27.435
321,FARIDKOT,2000,Sesamum,Kharif,100,10.0,0.1,22.84083333,27.435
322,FARIDKOT,2000,Cotton(lint),Kharif,14000,35000.0,2.5,22.84083333,27.435
323,FARIDKOT,2000,Sugarcane,Whole year,2000,130000.0,65.0,22.84083333,27.435
324,FARIDKOT,2001,Rice,Kharif,70000,267000.0,3.814285714,32.3675,27.11625
325,FARIDKOT,2001,Wheat,Rabi,111000,496000.0,4.468468468,32.3675,27.11625
326,FARIDKOT,2001,Gram,Rabi,200,200.0,1.0,32.3675,27.11625
327,FARIDKOT,2001,Arhar (Tur),Kharif,100,100.0,1.0,32.3675,27.11625
328,FARIDKOT,2001,Moong,Kharif,1200,500.0,0.416666667,32.3675,27.11625
329,FARIDKOT,2001,Sesamum,Kharif,300,100.0,0.333333333,32.3675,27.11625
330,FARIDKOT,2001,Rapeseed &Mustard,Rabi,100,200.0,2.0,32.3675,27.11625
331,FARIDKOT,2001,Cotton(lint),Kharif,36000,72000.0,2.0,32.3675,27.11625
332,FARIDKOT,2001,Sugarcane,Whole year,4000,350000.0,87.5,32.3675,27.11625
333,FARIDKOT,2002,Rice,Kharif,86000,280000.0,3.255813953,22.02416667,27.93333333
334,FARIDKOT,2002,Wheat,Rabi,112000,474000.0,4.232142857,22.02416667,27.93333333
335,FARIDKOT,2002,Barley,Rabi,1000,4000.0,4.0,22.02416667,27.93333333
336,FARIDKOT,2002,Gram,Rabi,200,200.0,1.0,22.02416667,27.93333333
337,FARIDKOT,2002,Moong,Kharif,800,500.0,0.625,22.02416667,27.93333333
338,FARIDKOT,2002,Groundnut,Kharif,200,100.0,0.5,22.02416667,27.93333333
339,FARIDKOT,2002,Sesamum,Kharif,100,0.0,0.0,22.02416667,27.93333333
340,FARIDKOT,2002,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,22.02416667,27.93333333
341,FARIDKOT,2002,Cotton(lint),Kharif,16000,25000.0,1.5625,22.02416667,27.93333333
342,FARIDKOT,2002,Sugarcane,Whole year,5000,260000.0,52.0,22.02416667,27.93333333
343,FARIDKOT,2002,Guar seed,Whole year,700,500.0,0.714285714,22.02416667,27.93333333
344,FARIDKOT,2003,Rice,Kharif,84000,308000.0,3.666666667,37.48166667,26.46666667
345,FARIDKOT,2003,Wheat,Rabi,114000,461000.0,4.043859649,37.48166667,26.46666667
346,FARIDKOT,2003,Barley,Rabi,1000,3000.0,3.0,37.48166667,26.46666667
347,FARIDKOT,2003,Gram,Rabi,200,300.0,1.5,37.48166667,26.46666667
348,FARIDKOT,2003,Arhar (Tur),Kharif,300,300.0,1.0,37.48166667,26.46666667
349,FARIDKOT,2003,Moong,Kharif,1000,700.0,0.7,37.48166667,26.46666667
350,FARIDKOT,2003,Groundnut,Kharif,200,100.0,0.5,37.48166667,26.46666667
351,FARIDKOT,2003,Sesamum,Kharif,100,0.0,0.0,37.48166667,26.46666667
352,FARIDKOT,2003,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,37.48166667,26.46666667
353,FARIDKOT,2003,Cotton(lint),Kharif,20000,58000.0,2.9,37.48166667,26.46666667
354,FARIDKOT,2003,Sugarcane,Whole year,3000,170000.0,56.66666667,37.48166667,26.46666667
355,FARIDKOT,2003,Guar seed,Whole year,1100,800.0,0.727272727,37.48166667,26.46666667
356,FARIDKOT,2004,Rice,Kharif,88000,337000.0,3.829545455,31.17583333,27.50583333
357,FARIDKOT,2004,Wheat,Rabi,114000,487000.0,4.271929825,31.17583333,27.50583333
358,FARIDKOT,2004,Gram,Rabi,100,100.0,1.0,31.17583333,27.50583333
359,FARIDKOT,2004,Arhar (Tur),Kharif,200,200.0,1.0,31.17583333,27.50583333
360,FARIDKOT,2004,Moong,Kharif,900,700.0,0.777777778,31.17583333,27.50583333
361,FARIDKOT,2004,Groundnut,Kharif,100,100.0,1.0,31.17583333,27.50583333
362,FARIDKOT,2004,Sesamum,Kharif,100,0.0,0.0,31.17583333,27.50583333
363,FARIDKOT,2004,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,31.17583333,27.50583333
364,FARIDKOT,2004,Cotton(lint),Kharif,21000,68000.0,3.238095238,31.17583333,27.50583333
365,FARIDKOT,2004,Sugarcane,Whole year,1000,7000.0,7.0,31.17583333,27.50583333
366,FARIDKOT,2004,Guar seed,Whole year,600,400.0,0.666666667,31.17583333,27.50583333
367,FARIDKOT,2005,Rice,Kharif,86000,339000.0,3.941860465,40.05083333,26.1
368,FARIDKOT,2005,Wheat,Rabi,116000,483000.0,4.163793103,40.05083333,26.1
369,FARIDKOT,2005,Gram,Rabi,100,100.0,1.0,40.05083333,26.1
370,FARIDKOT,2005,Arhar (Tur),Kharif,100,100.0,1.0,40.05083333,26.1
371,FARIDKOT,2005,Moong,Kharif,700,400.0,0.571428571,40.05083333,26.1
372,FARIDKOT,2005,Groundnut,Kharif,100,100.0,1.0,40.05083333,26.1
373,FARIDKOT,2005,Sesamum,Kharif,100,100.0,1.0,40.05083333,26.1
374,FARIDKOT,2005,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,40.05083333,26.1
375,FARIDKOT,2005,Cotton(lint),Kharif,25000,108000.0,4.32,40.05083333,26.1
376,FARIDKOT,2005,Sugarcane,Whole year,1000,6000.0,6.0,40.05083333,26.1
377,FARIDKOT,2005,Guar seed,Whole year,400,300.0,0.75,40.05083333,26.1
378,FARIDKOT,2006,Rice,Kharif,85000,338000.0,3.976470588,43.10666667,26.76416667
379,FARIDKOT,2006,Wheat,Rabi,117000,484000.0,4.136752137,43.10666667,26.76416667
380,FARIDKOT,2006,Gram,Rabi,100,100.0,1.0,43.10666667,26.76416667
381,FARIDKOT,2006,Arhar (Tur),Kharif,100,100.0,1.0,43.10666667,26.76416667
382,FARIDKOT,2006,Moong,Kharif,800,700.0,0.875,43.10666667,26.76416667
383,FARIDKOT,2006,Groundnut,Kharif,100,,,43.10666667,26.76416667
384,FARIDKOT,2006,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,43.10666667,26.76416667
385,FARIDKOT,2006,Cotton(lint),Kharif,29000,137000.0,4.724137931,43.10666667,26.76416667
386,FARIDKOT,2006,Guar seed,Whole year,100,100.0,1.0,43.10666667,26.76416667
387,FARIDKOT,2007,Rice,Kharif,87000,351000.0,4.034482759,36.405,26.8725
388,FARIDKOT,2007,Wheat,Rabi,117000,509000.0,4.35042735,36.405,26.8725
389,FARIDKOT,2007,Gram,Rabi,100,100.0,1.0,36.405,26.8725
390,FARIDKOT,2007,Moong,Kharif,800,600.0,0.75,36.405,26.8725
391,FARIDKOT,2007,Cotton(lint),Kharif,28000,105000.0,3.75,36.405,26.8725
392,FARIDKOT,2007,Guar seed,Whole year,200,100.0,0.5,36.405,26.8725
393,FARIDKOT,2008,Rice,Kharif,95000,414000.0,4.357894737,56.525,25.96291667
394,FARIDKOT,2008,Wheat,Rabi,118000,550000.0,4.661016949,56.525,25.96291667
395,FARIDKOT,2008,Bajra,Kharif,1000,1000.0,1.0,56.525,25.96291667
396,FARIDKOT,2008,Gram,Rabi,100,100.0,1.0,56.525,25.96291667
397,FARIDKOT,2008,Moong,Kharif,700,700.0,1.0,56.525,25.96291667
398,FARIDKOT,2008,Cotton(lint),Kharif,21000,85000.0,4.047619048,56.525,25.96291667
399,FARIDKOT,2008,Guar seed,Whole year,300,500.0,1.666666667,56.525,25.96291667
400,FARIDKOT,2009,Rice,Kharif,98000,414000.0,4.224489796,29.8275,27.00041667
401,FARIDKOT,2009,Wheat,Rabi,117000,481000.0,4.111111111,29.8275,27.00041667
402,FARIDKOT,2009,Moong,Kharif,500,500.0,1.0,29.8275,27.00041667
403,FARIDKOT,2009,Cotton(lint),Kharif,18000,71000.0,3.944444444,29.8275,27.00041667
404,FARIDKOT,2009,Guar seed,Whole year,200,200.0,1.0,29.8275,27.00041667
405,FARIDKOT,2010,Rice,Kharif,101000,409000.0,4.049504951,41.98083333,26.90458333
406,FARIDKOT,2010,Wheat,Rabi,117000,563000.0,4.811965812,41.98083333,26.90458333
407,FARIDKOT,2010,Arhar (Tur),Kharif,100,100.0,1.0,41.98083333,26.90458333
408,FARIDKOT,2010,Moong,Kharif,600,500.0,0.833333333,41.98083333,26.90458333
409,FARIDKOT,2010,Groundnut,Kharif,100,100.0,1.0,41.98083333,26.90458333
410,FARIDKOT,2010,Cotton(lint),Kharif,15000,56000.0,3.733333333,41.98083333,26.90458333
411,FARIDKOT,2010,Guar seed,Whole year,400,300.0,0.75,41.98083333,26.90458333
412,FARIDKOT,2012,Rice,Kharif,102000,444000.0,4.352941176,33.44083333,26.00541667
413,FARIDKOT,2012,Wheat,Rabi,117000,553000.0,4.726495727,33.44083333,26.00541667
414,FARIDKOT,2012,Moong,Kharif,400,300.0,0.75,33.44083333,26.00541667
415,FARIDKOT,2012,Groundnut,Kharif,100,100.0,1.0,33.44083333,26.00541667
416,FARIDKOT,2012,Cotton(lint),Kharif,15000,46000.0,3.066666667,33.44083333,26.00541667
417,FATEHGARH SAHIB,1998,Rice,Kharif,83000,271000.0,3.265060241,47.61583333,26.00708333
418,FATEHGARH SAHIB,1998,Wheat,Rabi,85000,401000.0,4.717647059,47.61583333,26.00708333
419,FATEHGARH SAHIB,1998,Maize,Kharif,1000,2000.0,2.0,47.61583333,26.00708333
420,FATEHGARH SAHIB,1998,Barley,Rabi,1000,3000.0,3.0,47.61583333,26.00708333
421,FATEHGARH SAHIB,1998,Arhar (Tur),Kharif,400,300.0,0.75,47.61583333,26.00708333
422,FATEHGARH SAHIB,1998,Masoor,Rabi,100,100.0,1.0,47.61583333,26.00708333
423,FATEHGARH SAHIB,1998,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,47.61583333,26.00708333
424,FATEHGARH SAHIB,1998,Sugarcane,Whole year,4000,260000.0,65.0,47.61583333,26.00708333
425,FATEHGARH SAHIB,1999,Rice,Kharif,82000,302000.0,3.682926829,33.88083333,27.225
426,FATEHGARH SAHIB,1999,Wheat,Rabi,86000,443000.0,5.151162791,33.88083333,27.225
427,FATEHGARH SAHIB,1999,Maize,Kharif,1000,3000.0,3.0,33.88083333,27.225
428,FATEHGARH SAHIB,1999,Barley,Rabi,1000,4000.0,4.0,33.88083333,27.225
429,FATEHGARH SAHIB,1999,Arhar (Tur),Kharif,400,400.0,1.0,33.88083333,27.225
430,FATEHGARH SAHIB,1999,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,33.88083333,27.225
431,FATEHGARH SAHIB,1999,Sugarcane,Whole year,4000,250000.0,62.5,33.88083333,27.225
432,FATEHGARH SAHIB,2000,Rice,Kharif,84000,350000.0,4.166666667,53.16583333,26.38208333
433,FATEHGARH SAHIB,2000,Wheat,Rabi,86000,434000.0,5.046511628,53.16583333,26.38208333
434,FATEHGARH SAHIB,2000,Maize,Kharif,1000,3000.0,3.0,53.16583333,26.38208333
435,FATEHGARH SAHIB,2000,Barley,Rabi,1000,3000.0,3.0,53.16583333,26.38208333
436,FATEHGARH SAHIB,2000,Gram,Rabi,100,100.0,1.0,53.16583333,26.38208333
437,FATEHGARH SAHIB,2000,Arhar (Tur),Kharif,300,300.0,1.0,53.16583333,26.38208333
438,FATEHGARH SAHIB,2000,Other Rabi Pulses,Rabi,100,100.0,1.0,53.16583333,26.38208333
439,FATEHGARH SAHIB,2000,Sugarcane,Whole year,4000,290000.0,72.5,53.16583333,26.38208333
440,FATEHGARH SAHIB,2001,Rice,Kharif,81000,324000.0,4.0,49.18416667,26.37166667
441,FATEHGARH SAHIB,2001,Wheat,Rabi,85000,418000.0,4.917647059,49.18416667,26.37166667
442,FATEHGARH SAHIB,2001,Maize,Kharif,1000,3000.0,3.0,49.18416667,26.37166667
443,FATEHGARH SAHIB,2001,Barley,Rabi,1000,3000.0,3.0,49.18416667,26.37166667
444,FATEHGARH SAHIB,2001,Gram,Rabi,100,100.0,1.0,49.18416667,26.37166667
445,FATEHGARH SAHIB,2001,Arhar (Tur),Kharif,300,400.0,1.333333333,49.18416667,26.37166667
446,FATEHGARH SAHIB,2001,Masoor,Rabi,100,100.0,1.0,49.18416667,26.37166667
447,FATEHGARH SAHIB,2001,Rapeseed &Mustard,Rabi,100,100.0,1.0,49.18416667,26.37166667
448,FATEHGARH SAHIB,2001,Sugarcane,Whole year,5000,370000.0,74.0,49.18416667,26.37166667
449,FATEHGARH SAHIB,2002,Rice,Kharif,80000,312000.0,3.9,40.61083333,27.21166667
450,FATEHGARH SAHIB,2002,Wheat,Rabi,85000,379000.0,4.458823529,40.61083333,27.21166667
451,FATEHGARH SAHIB,2002,Maize,Kharif,1000,3000.0,3.0,40.61083333,27.21166667
452,FATEHGARH SAHIB,2002,Barley,Rabi,1000,3000.0,3.0,40.61083333,27.21166667
453,FATEHGARH SAHIB,2002,Gram,Rabi,100,100.0,1.0,40.61083333,27.21166667
454,FATEHGARH SAHIB,2002,Arhar (Tur),Kharif,200,200.0,1.0,40.61083333,27.21166667
455,FATEHGARH SAHIB,2002,Masoor,Rabi,100,100.0,1.0,40.61083333,27.21166667
456,FATEHGARH SAHIB,2002,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,40.61083333,27.21166667
457,FATEHGARH SAHIB,2002,Sugarcane,Whole year,5000,310000.0,62.0,40.61083333,27.21166667
458,FATEHGARH SAHIB,2003,Rice,Kharif,83000,364000.0,4.385542169,63.49083333,25.7175
459,FATEHGARH SAHIB,2003,Wheat,Rabi,85000,367000.0,4.317647059,63.49083333,25.7175
460,FATEHGARH SAHIB,2003,Maize,Kharif,1000,3000.0,3.0,63.49083333,25.7175
461,FATEHGARH SAHIB,2003,Arhar (Tur),Kharif,200,200.0,1.0,63.49083333,25.7175
462,FATEHGARH SAHIB,2003,Masoor,Rabi,100,100.0,1.0,63.49083333,25.7175
463,FATEHGARH SAHIB,2003,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,63.49083333,25.7175
464,FATEHGARH SAHIB,2003,Sugarcane,Whole year,4000,250000.0,62.5,63.49083333,25.7175
465,FATEHGARH SAHIB,2004,Rice,Kharif,85000,371000.0,4.364705882,52.715,26.535
466,FATEHGARH SAHIB,2004,Wheat,Rabi,85000,417000.0,4.905882353,52.715,26.535
467,FATEHGARH SAHIB,2004,Maize,Kharif,1000,4000.0,4.0,52.715,26.535
468,FATEHGARH SAHIB,2004,Barley,Rabi,1000,3000.0,3.0,52.715,26.535
469,FATEHGARH SAHIB,2004,Arhar (Tur),Kharif,200,200.0,1.0,52.715,26.535
470,FATEHGARH SAHIB,2004,Masoor,Rabi,100,100.0,1.0,52.715,26.535
471,FATEHGARH SAHIB,2004,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,52.715,26.535
472,FATEHGARH SAHIB,2004,Sugarcane,Whole year,2000,14000.0,7.0,52.715,26.535
473,FATEHGARH SAHIB,2005,Rice,Kharif,85000,361000.0,4.247058824,53.77583333,25.74166667
474,FATEHGARH SAHIB,2005,Wheat,Rabi,84000,369000.0,4.392857143,53.77583333,25.74166667
475,FATEHGARH SAHIB,2005,Arhar (Tur),Kharif,200,200.0,1.0,53.77583333,25.74166667
476,FATEHGARH SAHIB,2005,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,53.77583333,25.74166667
477,FATEHGARH SAHIB,2005,Sugarcane,Whole year,2000,14000.0,7.0,53.77583333,25.74166667
478,FATEHGARH SAHIB,2006,Rice,Kharif,84000,340000.0,4.047619048,51.31083333,26.45958333
479,FATEHGARH SAHIB,2006,Wheat,Rabi,85000,348000.0,4.094117647,51.31083333,26.45958333
480,FATEHGARH SAHIB,2006,Maize,Kharif,1000,4000.0,4.0,51.31083333,26.45958333
481,FATEHGARH SAHIB,2006,Arhar (Tur),Kharif,100,100.0,1.0,51.31083333,26.45958333
482,FATEHGARH SAHIB,2006,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,51.31083333,26.45958333
483,FATEHGARH SAHIB,2007,Rice,Kharif,84000,383000.0,4.55952381,48.4525,26.35916667
484,FATEHGARH SAHIB,2007,Wheat,Rabi,85000,429000.0,5.047058824,48.4525,26.35916667
485,FATEHGARH SAHIB,2007,Maize,Kharif,1000,3000.0,3.0,48.4525,26.35916667
486,FATEHGARH SAHIB,2007,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,48.4525,26.35916667
487,FATEHGARH SAHIB,2008,Rice,Kharif,85000,363000.0,4.270588235,95.92416667,24.92833333
488,FATEHGARH SAHIB,2008,Wheat,Rabi,85000,376000.0,4.423529412,95.92416667,24.92833333
489,FATEHGARH SAHIB,2008,Bajra,Kharif,2000,2000.0,1.0,95.92416667,24.92833333
490,FATEHGARH SAHIB,2008,Maize,Kharif,1000,4000.0,4.0,95.92416667,24.92833333
491,FATEHGARH SAHIB,2008,Arhar (Tur),Kharif,200,200.0,1.0,95.92416667,24.92833333
492,FATEHGARH SAHIB,2009,Rice,Kharif,86000,391000.0,4.546511628,49.95833333,26.36416667
493,FATEHGARH SAHIB,2009,Wheat,Rabi,85000,419000.0,4.929411765,49.95833333,26.36416667
494,FATEHGARH SAHIB,2009,Bajra,Kharif,1000,1000.0,1.0,49.95833333,26.36416667
495,FATEHGARH SAHIB,2009,Maize,Kharif,1000,3000.0,3.0,49.95833333,26.36416667
496,FATEHGARH SAHIB,2009,Arhar (Tur),Kharif,100,100.0,1.0,49.95833333,26.36416667
497,FATEHGARH SAHIB,2009,Sugarcane,Whole year,200,1500.0,7.5,49.95833333,26.36416667
498,FATEHGARH SAHIB,2010,Rice,Kharif,87000,366000.0,4.206896552,73.59166667,26.16833333
499,FATEHGARH SAHIB,2010,Wheat,Rabi,85000,417000.0,4.905882353,73.59166667,26.16833333
500,FATEHGARH SAHIB,2012,Rice,Kharif,86000,384000.0,4.465116279,45.86166667,25.75541667
501,FATEHGARH SAHIB,2012,Wheat,Rabi,84000,435000.0,5.178571429,45.86166667,25.75541667
502,FATEHGARH SAHIB,2012,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,45.86166667,25.75541667
503,FATEHGARH SAHIB,2012,Sunflower,Rabi,1000,2200.0,2.2,45.86166667,25.75541667
504,FATEHGARH SAHIB,2012,Sugarcane,Whole year,3000,258000.0,86.0,45.86166667,25.75541667
505,FATEHGARH SAHIB,2012,Guar seed,Whole year,11700,10000.0,0.854700855,45.86166667,25.75541667
506,FIROZPUR,1998,Rice,Kharif,275000,922000.0,3.352727273,23.385,27.16416667
507,FIROZPUR,1998,Wheat,Rabi,413000,1823000.0,4.414043584,23.385,27.16416667
508,FIROZPUR,1998,Barley,Rabi,4000,13000.0,3.25,23.385,27.16416667
509,FIROZPUR,1998,Gram,Rabi,2800,2200.0,0.785714286,23.385,27.16416667
510,FIROZPUR,1998,Arhar (Tur),Kharif,200,100.0,0.5,23.385,27.16416667
511,FIROZPUR,1998,Moong,Whole year,10600,6500.0,0.613207547,23.385,27.16416667
512,FIROZPUR,1998,Sesamum,Kharif,1800,800.0,0.444444444,23.385,27.16416667
513,FIROZPUR,1998,Rapeseed &Mustard,Rabi,18000,16000.0,0.888888889,23.385,27.16416667
514,FIROZPUR,1998,Cotton(lint),Kharif,138000,189000.0,1.369565217,23.385,27.16416667
515,FIROZPUR,1998,Sugarcane,Whole year,7000,460000.0,65.71428571,23.385,27.16416667
516,FIROZPUR,1999,Rice,Kharif,280000,982000.0,3.507142857,19.7675,27.97625
517,FIROZPUR,1999,Wheat,Rabi,374000,1738000.0,4.647058824,19.7675,27.97625
518,FIROZPUR,1999,Barley,Rabi,4000,14000.0,3.5,19.7675,27.97625
519,FIROZPUR,1999,Gram,Rabi,1000,1000.0,1.0,19.7675,27.97625
520,FIROZPUR,1999,Arhar (Tur),Kharif,200,200.0,1.0,19.7675,27.97625
521,FIROZPUR,1999,Moong,Kharif,9900,5800.0,0.585858586,19.7675,27.97625
522,FIROZPUR,1999,Groundnut,Kharif,1000,1000.0,1.0,19.7675,27.97625
523,FIROZPUR,1999,Sesamum,Kharif,2400,1200.0,0.5,19.7675,27.97625
524,FIROZPUR,1999,Rapeseed &Mustard,Rabi,12000,15000.0,1.25,19.7675,27.97625
525,FIROZPUR,1999,Cotton(lint),Kharif,119000,257000.0,2.159663866,19.7675,27.97625
526,FIROZPUR,1999,Sugarcane,Whole year,8000,570000.0,71.25,19.7675,27.97625
527,FIROZPUR,2000,Rice,Kharif,248000,898000.0,3.620967742,22.84083333,27.435
528,FIROZPUR,2000,Wheat,Rabi,378000,1705000.0,4.510582011,22.84083333,27.435
529,FIROZPUR,2000,Barley,Rabi,5000,17000.0,3.4,22.84083333,27.435
530,FIROZPUR,2000,Gram,Rabi,1900,2200.0,1.157894737,22.84083333,27.435
531,FIROZPUR,2000,Arhar (Tur),Kharif,100,100.0,1.0,22.84083333,27.435
532,FIROZPUR,2000,Moong,Kharif,5600,4400.0,0.785714286,22.84083333,27.435
533,FIROZPUR,2000,Other Rabi Pulses,Rabi,100,100.0,1.0,22.84083333,27.435
534,FIROZPUR,2000,Sesamum,Kharif,2700,1700.0,0.62962963,22.84083333,27.435
535,FIROZPUR,2000,Cotton(lint),Kharif,114000,341000.0,2.99122807,22.84083333,27.435
536,FIROZPUR,2000,Sugarcane,Whole year,8000,530000.0,66.25,22.84083333,27.435
537,FIROZPUR,2001,Rice,Kharif,230000,864000.0,3.756521739,32.3675,27.11625
538,FIROZPUR,2001,Wheat,Rabi,383000,1661000.0,4.336814621,32.3675,27.11625
539,FIROZPUR,2001,Barley,Rabi,3000,9000.0,3.0,32.3675,27.11625
540,FIROZPUR,2001,Gram,Rabi,2000,1500.0,0.75,32.3675,27.11625
541,FIROZPUR,2001,Arhar (Tur),Kharif,200,200.0,1.0,32.3675,27.11625
542,FIROZPUR,2001,Moong,Kharif,4400,2300.0,0.522727273,32.3675,27.11625
543,FIROZPUR,2001,Sesamum,Kharif,2900,1200.0,0.413793103,32.3675,27.11625
544,FIROZPUR,2001,Rapeseed &Mustard,Rabi,1100,1400.0,1.272727273,32.3675,27.11625
545,FIROZPUR,2001,Cotton(lint),Kharif,143000,325000.0,2.272727273,32.3675,27.11625
546,FIROZPUR,2001,Sugarcane,Whole year,9000,520000.0,57.77777778,32.3675,27.11625
547,FIROZPUR,2002,Rice,Kharif,234000,824000.0,3.521367521,22.02416667,27.93333333
548,FIROZPUR,2002,Wheat,Rabi,369000,1470000.0,3.983739837,22.02416667,27.93333333
549,FIROZPUR,2002,Barley,Rabi,4000,12000.0,3.0,22.02416667,27.93333333
550,FIROZPUR,2002,Gram,Rabi,1700,1700.0,1.0,22.02416667,27.93333333
551,FIROZPUR,2002,Arhar (Tur),Kharif,200,200.0,1.0,22.02416667,27.93333333
552,FIROZPUR,2002,Moong,Kharif,2600,1800.0,0.692307692,22.02416667,27.93333333
553,FIROZPUR,2002,Moth,Kharif,200,100.0,0.5,22.02416667,27.93333333
554,FIROZPUR,2002,Groundnut,Kharif,100,100.0,1.0,22.02416667,27.93333333
555,FIROZPUR,2002,Sesamum,Kharif,2600,700.0,0.269230769,22.02416667,27.93333333
556,FIROZPUR,2002,Rapeseed &Mustard,Rabi,16000,14000.0,0.875,22.02416667,27.93333333
557,FIROZPUR,2002,Cotton(lint),Kharif,121000,293000.0,2.421487603,22.02416667,27.93333333
558,FIROZPUR,2002,Sugarcane,Whole year,9000,460000.0,51.11111111,22.02416667,27.93333333
559,FIROZPUR,2002,Guar seed,Whole year,8100,6000.0,0.740740741,22.02416667,27.93333333
560,FIROZPUR,2003,Rice,Kharif,244000,903000.0,3.700819672,37.48166667,26.46666667
561,FIROZPUR,2003,Wheat,Rabi,383000,1586000.0,4.140992167,37.48166667,26.46666667
562,FIROZPUR,2003,Barley,Rabi,4000,13000.0,3.25,37.48166667,26.46666667
563,FIROZPUR,2003,Gram,Rabi,1600,1600.0,1.0,37.48166667,26.46666667
564,FIROZPUR,2003,Arhar (Tur),Kharif,300,300.0,1.0,37.48166667,26.46666667
565,FIROZPUR,2003,Moong,Kharif,2700,2700.0,1.0,37.48166667,26.46666667
566,FIROZPUR,2003,Moth,Kharif,400,200.0,0.5,37.48166667,26.46666667
567,FIROZPUR,2003,Groundnut,Kharif,100,100.0,1.0,37.48166667,26.46666667
568,FIROZPUR,2003,Sesamum,Kharif,1800,800.0,0.444444444,37.48166667,26.46666667
569,FIROZPUR,2003,Rapeseed &Mustard,Rabi,12000,17000.0,1.416666667,37.48166667,26.46666667
570,FIROZPUR,2003,Cotton(lint),Kharif,117000,440000.0,3.760683761,37.48166667,26.46666667
571,FIROZPUR,2003,Sugarcane,Whole year,6000,280000.0,46.66666667,37.48166667,26.46666667
572,FIROZPUR,2003,Guar seed,Whole year,7400,5600.0,0.756756757,37.48166667,26.46666667
573,FIROZPUR,2004,Rice,Kharif,238000,941000.0,3.953781513,31.17583333,27.50583333
574,FIROZPUR,2004,Wheat,Rabi,386000,1599000.0,4.142487047,31.17583333,27.50583333
575,FIROZPUR,2004,Barley,Rabi,4000,13000.0,3.25,31.17583333,27.50583333
576,FIROZPUR,2004,Gram,Rabi,1300,1200.0,0.923076923,31.17583333,27.50583333
577,FIROZPUR,2004,Arhar (Tur),Kharif,200,200.0,1.0,31.17583333,27.50583333
578,FIROZPUR,2004,Moong,Kharif,2600,2000.0,0.769230769,31.17583333,27.50583333
579,FIROZPUR,2004,Moth,Kharif,100,100.0,1.0,31.17583333,27.50583333
580,FIROZPUR,2004,Groundnut,Kharif,100,100.0,1.0,31.17583333,27.50583333
